item_triple,score
PEZ,0.007389932732200674
MEV,0.007384532609582381
JEL,0.0073777740914370915
IHE,0.007368255233975032
RJE,0.007367044674289646
TML,0.007366836842939154
NDK,0.0073646914923198295
TIK,0.007358179484495747
IBY,0.007349962876860487
BIU,0.007347493221948218
CAH,0.007335284325629646
UOY,0.007326390371118061
DWR,0.007319487201062791
WEH,0.007300029909764005
AEA,0.007291255028407447
UXT,0.00729085099530323
BAZ,0.007287073975781615
MCA,0.007283629711225218
THB,0.007280432408125199
SCS,0.007278454716382288
VSK,0.007256799683155918
AEN,0.007253188116466116
YOF,0.0072517829638243
NUG,0.007248529066257173
OMT,0.007247323632795337
FFN,0.007244798262019877
ARJ,0.007244310582271236
EML,0.007243890589450652
BIZ,0.007242674206714362
LBY,0.007235583297327289
KSE,0.007232456190423102
PEB,0.007219711798471902
TAO,0.007215369648899595
WAH,0.0072145938450455
BJU,0.007204824811499321
PPM,0.007203831867752392
MOE,0.007198147526563141
GAA,0.007195683232271036
SSH,0.007191586542482714
LMU,0.007191562392731687
GOC,0.007190392771628919
HCR,0.007186441076035665
PPU,0.007183432916137246
RHU,0.007176329031699398
NGK,0.007152329088204232
TSP,0.007151942601507471
TSY,0.007144445035229833
AOH,0.007138373038475205
TYN,0.007137684692572987
OSN,0.0071264313395725115
EDT,0.007123143239452736
RLB,0.007117878880684146
OTM,0.007115121853569254
GOB,0.007108022306613321
PUC,0.007106941996232917
GEW,0.007104443676206513
YGR,0.007103855368115506
NKT,0.00710163075112313
KEH,0.007098543020471124
OJO,0.007090654108697936
JUB,0.007077664385722921
DBY,0.007069979610957155
TZG,0.007069884217183373
KRE,0.007067046405739518
VLA,0.007059947613424533
ODF,0.007058986333562858
JEO,0.0070442569677872
OAX,0.007042660797251298
LUV,0.0070392584654713
MSY,0.007036347716236684
YWR,0.007036308172872579
JIA,0.007012232333497393
HEK,0.007001478495523487
WAP,0.006996103352012118
GEV,0.006992483804877938
DSP,0.0069845784847930165
OKU,0.006984004557093164
CNI,0.006983835643127661
KYA,0.00698218346311246
PAQ,0.006979514328716676
CNA,0.006976923984838412
TYS,0.006974427558040958
ICN,0.0069710331427832615
AWH,0.006958788075823072
CSI,0.00694505058205812
BTI,0.006937083189255534
DBU,0.006934825440489189
JOC,0.0069307976556122804
DUF,0.0069286565826405635
ZEK,0.006922038394201571
CYM,0.006913626497915588
FAK,0.006911453234304809
VEF,0.0069112819178463
MSA,0.006905055857942168
IIN,0.00689830846495611
EFY,0.006893937930738942
EWF,0.006890278062426829
MRI,0.006885810100454231
ZHA,0.006884451236202495
VEE,0.006884231003502087
DYA,0.0068838890042507836
ZGE,0.0068828145669649786
AKY,0.00686931283863156
EJA,0.0068663910365813945
AEU,0.0068658831792312225
UGN,0.006859201789096371
GNP,0.00685799562271082
VAJ,0.006849513232840057
NGY,0.006835279165513357
KSG,0.006830841900728286
MOY,0.006817874649936316
JIL,0.006813505424483693
WST,0.006811397159858218
HIH,0.006810218132609255
BGR,0.006809648884951239
SDU,0.00680892145408937
WYO,0.006808850062905773
ARZ,0.006808221973811003
RNL,0.006806689952875682
RGS,0.0068048194958816605
WDI,0.006804387303041718
UKI,0.006790023966176787
PIZ,0.006787542544823707
EPY,0.00678417658224193
MCM,0.00678336614678833
CKF,0.006782522082401332
MNL,0.00678088719054768
IMF,0.0067785262984101525
PEY,0.006773742512192395
LXX,0.006764529818024444
RIJ,0.006762762168374032
ZEP,0.006759595777236155
ISJ,0.006758941069045288
VIU,0.00675454221648875
CUC,0.0067545367573450515
JAU,0.006738219018992445
YUN,0.00672921699415665
NKY,0.0067254052982184285
NSS,0.0067217178502808434
KOK,0.006721296657772937
ETF,0.006717383339607028
OOG,0.006713492780644198
KSM,0.006712897370190826
ZMA,0.006711596640433901
MLA,0.006708066579160555
DIK,0.006704463524144372
SHV,0.006689146868451726
HVI,0.006689146868451726
AXY,0.006684872481615538
AQI,0.00668253058931839
MYL,0.006681782248979373
UDW,0.006681316681179112
EIK,0.006676450908720256
OPF,0.00667643988222642
BYI,0.0066686356866326275
OOC,0.006665831679266389
EGH,0.006663457427432001
AOT,0.006654748464275536
PYT,0.006654446235473294
IPB,0.006651610431367543
IEK,0.006648808643322065
UDR,0.006648446246296617
ONB,0.006647220611806373
GOP,0.006646192185429865
WSU,0.006644591630636948
TVI,0.00664070835210708
EHM,0.006634453044261458
YAK,0.0066252845347587195
NSN,0.00662105484375297
XML,0.006619065025213136
BWE,0.006607187776586313
DAE,0.006605809172844798
KTA,0.0065977477665530235
ZZO,0.0065966376273284225
MPY,0.00659268774067391
RSL,0.006586011839350769
LLT,0.006577738236294533
RDB,0.00657107930048066
OOO,0.006554909536375672
ZOA,0.0065468998218138974
AJI,0.006541685980361705
ENP,0.0065276915377878416
UAE,0.00652652543953954
LNA,0.006520065159491033
KTH,0.006516320897297692
EKA,0.006504172597581611
OUA,0.0064993519051530484
KUM,0.006493700430861442
WKE,0.006488089990238621
IYA,0.006487645647684132
PCO,0.006487009214055754
ODC,0.006477801394549325
GWO,0.006473865817624967
AIP,0.006473467810386924
HHE,0.00646532865829337
BYA,0.006462851698829747
CAO,0.0064560352211003365
GHU,0.006454522565860021
BSY,0.006448578718947211
DSA,0.006446333914720121
YLY,0.0064463093052903936
PBU,0.0064396665970455095
IOI,0.006429832558317316
ILC,0.006427224518169469
NAO,0.006426491943510132
GAO,0.006421594602245741
BEZ,0.006416732121305655
HAA,0.006411307445267027
GKO,0.0064060320995316545
KTI,0.006403772836651905
IVR,0.006397021503609005
OGH,0.006394488921812137
RZE,0.006391590376145702
GGO,0.006390683698244168
GAW,0.006389818868823318
DBI,0.00638727720677581
BIF,0.006383603883770917
GYR,0.0063826008052385395
KWI,0.006380411896538075
LDC,0.006378842137380878
ZAS,0.0063762862867015125
NGB,0.0063754016623019435
RKY,0.0063752220499217905
OUM,0.006375033834509194
JUX,0.006367732819308835
GMU,0.006366867280886651
EEW,0.006365748150822107
KPI,0.006353202570614526
CUD,0.006348678605520873
CNE,0.006348672852993137
SHC,0.00634713197653303
SSB,0.006342713757199416
LOH,0.006340963404121129
MRN,0.006337893547922903
EYD,0.006335836678818565
RNY,0.00633166936680178
XLI,0.006331158140825325
OAF,0.006330113479140229
IEZ,0.006325650652421449
ZIA,0.006323497128053562
RKU,0.006316700685495167
KAZ,0.006309429720763841
HUI,0.0063045900716744915
AMW,0.006288563223164168
ZIP,0.006286427070207428
YUA,0.00628559177505626
KAW,0.006284419884545835
AMD,0.006281951739643789
UNV,0.006274577274448445
OJA,0.006272114597052746
MHO,0.006268736417104357
YFI,0.0062669735769859776
STB,0.006265497278130418
EZZ,0.006259724989037389
OEA,0.00625830450787932
ZEB,0.0062578018411683905
YAW,0.006251722520911418
ZEE,0.006248723752136984
EYR,0.006243261279969056
ZHO,0.006230422306826128
GUP,0.006225028253031
UJI,0.006224448276044665
PAO,0.006218313343084932
DII,0.006205436023738574
PUI,0.006200030611350359
TDE,0.006199997359130029
XUD,0.006198198582653633
AYG,0.006196009921961027
ACP,0.0061941211069686235
MNO,0.00619403693093169
XOG,0.0061913300628214105
ZAG,0.006190181424812638
YAD,0.0061876955254766075
BEM,0.0061868520103348255
KOW,0.0061853224649663415
SKT,0.006180798605695169
KEU,0.00618059464817357
YOP,0.0061723502441036575
UFO,0.0061720861689068375
MCH,0.006171950691716271
IAO,0.006166498123511339
UBY,0.006161500649995646
WUR,0.006147639367145204
SVA,0.006147004031112064
BDE,0.006146094764792233
XCO,0.006142783809010096
NBL,0.006134021299911212
UWA,0.006126774590149182
OIX,0.006125488390116555
HMU,0.006114034020606676
ZAK,0.006113687688104594
RBR,0.006105343045861427
TSW,0.006100284892189483
AWM,0.006096520716868109
TFL,0.006094368037400776
LDT,0.006083205587270058
AWD,0.006081818271778518
BCL,0.006080127496539775
CYB,0.00607671095271601
FAW,0.006074894639732847
MEF,0.0060748279865502335
TFE,0.006070747052105652
PKE,0.006065310211164574
KPO,0.0060580886599438605
KSP,0.006057527258858779
ZRA,0.0060568531213386545
IIR,0.006049767899688929
SAO,0.00604827234401585
LND,0.006042001230122587
ELW,0.006039885328071338
NUP,0.006039552444514958
PHD,0.006035485631516983
OWF,0.006032498313693001
LDU,0.006028618762622879
KUW,0.006021877648286972
OIG,0.006020911541246424
JAD,0.006017156126407394
BSP,0.006013411800205308
TOZ,0.0060091103990652
ADP,0.00600550954126645
OKK,0.0060047140172744375
EHU,0.005998206910842128
LNS,0.005997030482079938
JOV,0.0059938330434781625
GMS,0.005992329887336518
FOD,0.005988874657498842
UHR,0.005988645122337998
YRN,0.00598361767304069
HCA,0.005977883983179502
HTR,0.00597704808878925
UON,0.005976607415302703
PRY,0.005976198986663512
AHW,0.005966656321327635
RMN,0.005965471685058204
KNU,0.005963275601002348
UOS,0.005963078587253533
RZA,0.005961992388573502
DCU,0.005961215276577609
NWR,0.005954950838229019
LTM,0.00595425490068164
OWP,0.005953381848452665
WOF,0.0059524914885236415
VIX,0.005945753538640197
HTA,0.00594518027695643
EVR,0.005944018420143608
KOO,0.00593125798287768
OTP,0.005925851874937354
SOJ,0.005923169127105337
DYK,0.005918775610084085
XET,0.005910696988425727
OHR,0.005905447377975366
UMC,0.005904227072419884
XIG,0.005902310627244956
NYH,0.0059012620182318076
MAF,0.005896976296439081
HIJ,0.005882015126327363
SOH,0.005881773953835379
ANM,0.005879513073487662
HPL,0.0058747344361490626
HFI,0.00587341265993218
UTZ,0.005868773235827468
AZU,0.0058628664375994545
OZI,0.005859067992802758
DSL,0.005852741600774791
RTB,0.005841386440324467
IIL,0.005838619076900163
DHU,0.005838474099586027
RJU,0.005836178741831707
EZR,0.005833070794883004
OEI,0.005832730184974362
GSO,0.005816585296502077
BNI,0.005816183029410998
ACB,0.005813157035694705
AMT,0.005812563651731094
LSS,0.00580917162800403
KDA,0.005807613389834502
RJO,0.005805200483655209
HTW,0.005804296462877204
DEK,0.005802027115225522
ISV,0.005799662946400374
YMS,0.0057974882815725074
LIJ,0.005796546027316481
FAH,0.005787785576446784
BBC,0.005787278078065676
YSH,0.005781402914824617
EEG,0.00578017752275999
ZEU,0.005779742052482026
LQU,0.005774007901180551
LZH,0.005758488165437486
EEX,0.0057505731847079244
LOK,0.005746924849778854
MPK,0.00574375925577628
ZAA,0.005738755759837624
TZI,0.005738357327017463
EOW,0.005737992250692316
SGE,0.005729983904474675
YSL,0.005729683137401147
MEZ,0.005719503668492068
ZTE,0.005719128184380244
AOI,0.00571811145106673
OCS,0.005714562174079902
JED,0.0057144763494401864
SIQ,0.005713881827579727
DGW,0.005712421473364983
YFR,0.0057087383363106006
ESW,0.00569582295206939
UEF,0.00569569596403312
AZT,0.0056908025204771935
SMY,0.005690727952857713
SPP,0.005690448579675341
ZUL,0.005684134457031538
IJU,0.005680699136331047
BIH,0.005677657757378584
CZA,0.005671706822042168
CBS,0.005668571904554653
XUL,0.005665031816074408
KUO,0.005663788821814551
UZA,0.005656603722769482
OUF,0.005655897571528189
MII,0.005653420717637236
RFS,0.00565006508578426
CBE,0.005648351252569744
EQS,0.0056432611134135825
GEH,0.0056394349400312686
BAX,0.005636096795239944
NHY,0.005632368297645527
IIS,0.005631656464589382
OXO,0.005630128739218591
CPU,0.005627291688459372
RZO,0.0056214899238375094
RLF,0.005621198167753148
ABW,0.005616416895606227
DOY,0.0056156365031403335
EIE,0.005613986236396029
GHD,0.00561214753446508
RND,0.005608889551526019
UFM,0.005606990999644952
VAM,0.005603588014607218
MDE,0.005592571947202321
LEZ,0.005590532421817872
OIM,0.005589055141836031
GBY,0.005588199110388942
BWA,0.0055795495921308275
IVU,0.005567542756310251
KPA,0.005564490111214243
OWO,0.0055607606788434785
UMV,0.005551291419329339
MUI,0.00554493078380665
LYB,0.0055422586232522
TCL,0.005535167437897042
GUJ,0.00553359096355475
LNT,0.005533292176326619
WDO,0.005532943932761993
GSB,0.00553075302484732
KOB,0.005530357338410702
CKD,0.005521831529515359
MEP,0.00551814629326254
RPM,0.0055171142373638725
IEH,0.005514920322736978
YBA,0.005506920906157436
WSI,0.005506032812345731
SHK,0.005505943241073754
SAE,0.005502393961222272
AYU,0.005498289653884943
ORV,0.005498198898694959
MAA,0.005497618684685029
MSI,0.005493614162307713
CGI,0.005490637050878691
CNS,0.005471674886352068
HBU,0.0054609383770420974
URZ,0.005459084606671252
TYF,0.005456858531449337
RKB,0.005456164904835405
SST,0.0054549188047190895
BEK,0.005454500123635159
AXL,0.00545136516005349
KHR,0.00545087552861348
HCH,0.00545087552861348
BTU,0.005444415548820061
JOG,0.0054383984441249466
YEI,0.005431533467181075
CFA,0.005429809017647672
BIM,0.005428310128696145
TVA,0.005427616791618462
EUB,0.005427465012098442
CPH,0.005422174580559334
LVO,0.005415905365222109
HUY,0.0054127707186479935
ABJ,0.0054101097538698005
UOM,0.005409884217724552
FTN,0.005406134373407544
SOZ,0.005396493731212394
CMA,0.005384181835272768
YID,0.005381401558835649
THT,0.005374493609078722
EUI,0.005370778646862337
LFG,0.005366878651327465
AMH,0.005366561261721553
UXL,0.005361900039931514
HUX,0.005361900039931514
EZA,0.00535918093606231
KCA,0.005353567083716886
PWR,0.005351494063998277
YEW,0.005347623482583631
USD,0.00534642084960426
EVS,0.005344387588157242
FIJ,0.00533883962093886
KUA,0.00533260679169568
OOZ,0.005326397952177264
PUA,0.005323130455388872
HTT,0.005319058768905664
APN,0.0053135681228619145
VIP,0.005312965913852305
SEZ,0.0053118435677446665
MUZ,0.005303800356863425
JEU,0.005303783666295045
VOO,0.00530160128389477
FAG,0.005301079228759814
CSO,0.005298247824693579
TCP,0.005297022690529296
PAH,0.00529598114491566
TPE,0.0052938173155715855
YUR,0.005293261199783498
LLC,0.00528933917609675
OYB,0.00528818709147056
FDA,0.005287766579839635
ZBE,0.005285165941208769
KOM,0.005284251955825758
NJI,0.005279968235183761
LFF,0.005272564135140407
XEG,0.005270959505712503
VUS,0.005270873392403088
GDE,0.0052639705366909996
MYA,0.005259228599167223
ZWI,0.005253884430891765
SJU,0.005253065826738204
IKK,0.005250082089236778
OIA,0.0052481273299267595
BAJ,0.0052442474769393704
UWE,0.005242751493473816
PIM,0.0052393157067703805
MHZ,0.005238796471752025
ERQ,0.005231617298511
WNF,0.005229590522032882
OYH,0.00522885212606601
MWO,0.0052285797085893215
GOY,0.0052224326138588205
NKM,0.005221071303996978
ULW,0.005219020906449323
NTN,0.005217223593166276
ZVO,0.005209157677674526
JIT,0.005208894586063079
LSC,0.005208424833424835
IAV,0.005203995496874107
UIB,0.005203168257802004
BOK,0.0052031614767125145
TPR,0.005192389696206673
TCU,0.005189954116292531
KAF,0.005188545110016994
MAV,0.005185182174285593
AYH,0.0051851073719016
WKS,0.005181867361436141
MIP,0.005175993060108379
IPW,0.0051712561008321984
EZO,0.0051710914020858005
HBE,0.005160834211872168
IDR,0.005154791300278271
HOY,0.005153814151922064
ODP,0.005152177262745118
OWC,0.005148581917069617
YEM,0.005147295987324693
VAA,0.005141493525485543
AVS,0.0051308786429358115
JIG,0.005125998101369304
MSB,0.005122271124880817
XUB,0.005119080223857152
ZOD,0.005111936936081414
KUH,0.005111803939813052
SCY,0.005109654973915314
JAL,0.005106787017714664
WNY,0.005100561362271273
ATV,0.005099866435271905
EGF,0.005096458460929001
TSD,0.005095621697206045
RAA,0.005094854949340269
FGA,0.005090177720311822
KKA,0.0050865193085618985
BHU,0.00508226555717751
MHE,0.00507882152620709
LWI,0.005076417997542101
PBR,0.005075033101269329
BUQ,0.005056349232772077
DEJ,0.005047169961830248
HYN,0.005040252879320562
RFR,0.005039386545288734
GMO,0.00503573084581622
RCS,0.005024413722241971
KBU,0.00502143786680516
UVO,0.005019112244045117
IOB,0.0050171302997619885
DCO,0.005016261909157906
HNU,0.005014994027402154
PCR,0.005013087643332264
GWI,0.0050109791096611365
NRU,0.005003122309326257
OUQ,0.004991072381043455
KOP,0.004990969518956768
KSB,0.004990941465363951
OGD,0.004982568803883575
TGU,0.00497785229451472
NBI,0.004971443880103888
DFR,0.0049688002890674
WSK,0.004966231848705759
ZWE,0.004960042784123191
GTI,0.00495800305929989
AVR,0.004957866740255204
VRI,0.0049485099257936555
BSA,0.004947886102944455
AVU,0.004947089165502428
SKO,0.004946392202038463
MRO,0.00494437385889183
FCA,0.0049436742317842085
ZAI,0.004943505791143528
HSC,0.004940269185340122
ITD,0.004935606277210224
KBA,0.004934273367084829
UFU,0.004932048059729117
LSD,0.004927761537795702
HPU,0.004922637627450319
BPO,0.0049221234640383985
ZZE,0.004919080151342325
XLV,0.004918249894393997
UDH,0.004916571296016849
NYD,0.004916037691577543
SNY,0.004916037691577543
STG,0.004915317074266565
PAZ,0.004914372688617357
UCS,0.004908433208904707
LSY,0.004901634090239466
KOD,0.0049008489067433715
SOK,0.004895071975162161
RLT,0.004892948753068775
UEG,0.004892696957339093
UBH,0.004888994834635273
MFI,0.004888865290902582
WYA,0.004887833596616212
GBO,0.004886124022584626
GKI,0.004885862432069835
BAE,0.004881721860048203
ACN,0.004876287620300745
LWE,0.004871488595846308
SHF,0.0048696778499434925
AUZ,0.004869078122523176
NBY,0.004867140228452269
UEP,0.004861430279571973
EZV,0.004856721047538969
WIX,0.0048552596416741615
FUJ,0.00485287020676306
HCL,0.00485165181782887
PMO,0.004846243229004046
UBN,0.004845960763320116
FOM,0.004841761720051469
BAA,0.004837798270964177
ZIR,0.004835808377426569
DCL,0.004832806713352526
AFN,0.004827656155798649
YEO,0.0048217225242473405
STD,0.004812824342757015
ULR,0.0048124283753230935
UBW,0.004810927313766228
NDD,0.004806974853214253
UFI,0.004806288146321539
VEW,0.004792373259342623
NUX,0.004791352738773528
NMR,0.00478983794180268
USQ,0.004787675008253602
IIB,0.004787600077010138
HYC,0.004787068279967137
AGY,0.0047842513856114
UKU,0.004783377032639678
VRA,0.004775821803120497
LKW,0.004775240515638513
YLC,0.004769419680355875
VUM,0.004768612264145559
HUH,0.004766640546003689
TAA,0.004766209979722595
GWE,0.004765611986865422
PIF,0.004765067312436027
IMR,0.004762869913722164
LSB,0.00476052359156301
FII,0.00475516230790443
KUS,0.004755112486328024
CSF,0.004754425878272444
RYC,0.004753564164341186
MSK,0.004749623485956774
LEK,0.004749490909315203
UFL,0.004747786610824157
RLU,0.004745955253737819
IHU,0.004740460233274371
NLU,0.004740455360628469
FCC,0.004738849606246649
RII,0.0047361963586655
DSU,0.004735117414291063
MVE,0.004722935516299353
RMH,0.0047221791966372845
LDV,0.004720108904006148
HBY,0.004716043207710384
FDI,0.004710563245509004
ESV,0.004708818333323631
YHE,0.004701893608665379
HKE,0.004697465667786154
AGP,0.004696452048479425
TZM,0.00469153732998464
APK,0.004682516149383229
POA,0.004677544230826363
GYA,0.004674591088237765
UIX,0.004671795442703643
VEZ,0.00467047662901209
PPH,0.004661332928601143
EXY,0.004656105787319532
YRR,0.004655333425336826
DOA,0.004653873692085322
SJO,0.004650788638915647
IGY,0.00464674655233808
DBR,0.004646330678884028
RKW,0.0046392315159027794
OLH,0.004638676298103425
YGA,0.004634294670733141
XYS,0.004618494005226146
HPI,0.00461330927876309
HBR,0.004612710504274716
IEP,0.004611819075041451
RSM,0.004609958585594818
SOG,0.004609860189724996
EIO,0.004605266113148043
DGR,0.004599231101850205
WWW,0.004598090491966791
ZAP,0.004596214362375456
UIF,0.00458678207944142
PHN,0.004585548962836058
AAT,0.004583846430081121
CII,0.004577166563946318
YBD,0.004572555258715305
LLD,0.0045704802238727225
IPY,0.0045692298277650685
ZHU,0.0045649209726350785
ZOS,0.004558788418090609
KBE,0.004557012614930841
NTP,0.004554627678312032
ITB,0.004549301064403433
HCE,0.004542777612722169
GFR,0.004541968591822801
WOW,0.004539173947014811
UPC,0.004537702335785523
WNR,0.004537032608878998
GTE,0.004536887554151704
WPE,0.004534872806439771
EOB,0.004523701273183732
JOT,0.004523445885842958
UAW,0.004520481547979258
JAF,0.004517108125940354
TEZ,0.004513115909259787
LMM,0.0045079407452830456
LFS,0.004507228222912432
BAW,0.004502935993978165
UYA,0.0045010653786023095
MPM,0.004499935605497306
YTT,0.004499390949528793
BOP,0.004499196689011377
HDE,0.004499117967178985
ZBU,0.00449291838441061
ELQ,0.004486668782396055
KAO,0.004484915015801644
VRO,0.004481959879726717
DAF,0.004480850511495955
AAA,0.0044765714932952436
AIU,0.004476547272883301
AMR,0.004474684541271548
DTA,0.004471576078137677
MIB,0.004466742269858102
WOT,0.004465507309647499
UIG,0.004464758795381598
WNH,0.00446128572434883
IOF,0.004460603126757963
ILP,0.004452428573472618
NOH,0.004452418331884975
DPE,0.004448184407218952
CAJ,0.004442196943394836
HRS,0.004440336986768799
DYM,0.004437996418735093
MOF,0.004437132575703665
URQ,0.004434103587450006
SSC,0.004427091766282317
TIH,0.004426933591219588
OTG,0.0044264140255969794
DLB,0.004425262836885767
SKL,0.0044239750272863235
IMY,0.004423000933574363
JIB,0.004422825913398381
WSW,0.004419463439432882
LLL,0.00441872167377617
IGB,0.004416087357241239
ASW,0.004415827079005141
KII,0.004415816770708003
EKK,0.0044158051738511185
BDA,0.004411134849042002
DHY,0.004409848957807416
UHN,0.00440878855306928
GHP,0.004405789438548062
NKO,0.004405333752889929
UOL,0.004397717159821836
CTH,0.004387627581322244
MMS,0.004385093918944443
HBA,0.004381099384208458
AOU,0.004373093940299515
RUH,0.0043693844474008104
GEG,0.004367259728827705
MEU,0.004366659202770614
AIF,0.004363355151466339
HOH,0.0043617407715707815
KSI,0.004358661614464956
ASD,0.004358562678371494
YMU,0.004356665628930789
SVO,0.004352406954374454
CKR,0.004348979667093796
KUB,0.004348348471459444
AKK,0.0043479415469745075
AHS,0.0043461361119532865
RMC,0.004345868638467277
LEJ,0.004345518946367365
CCP,0.004343523452978064
RUO,0.004336587805113691
QIN,0.00433619570144731
STV,0.004333125877560307
OOE,0.004329771705433482
RSS,0.004322001159417812
MCP,0.004321821629476434
VOD,0.004317309187583161
GSL,0.0043135871224524594
YSC,0.0043118990988297865
EKH,0.004311885970649768
DEY,0.004308219359636153
SPN,0.004301825849073193
AAM,0.004301574636595659
KDR,0.00429829993420969
WAC,0.004296070074224569
KIO,0.004291363866362939
AMF,0.004288839847665078
NDG,0.004287641356490895
IUL,0.004284384727810602
LDY,0.004283206378415932
HDI,0.004275232344600603
SSS,0.004274728790849883
WBU,0.004272093961019345
CPA,0.004271333551134443
OAV,0.004270107415715732
LKH,0.004267848861726735
GFE,0.004267809159998221
EAE,0.004262108971929462
IUD,0.0042608529399924405
FST,0.004259870967123665
BPA,0.004253373041506917
HII,0.004252351235280935
HRH,0.004250745153018328
UKH,0.004240534808302421
GEF,0.004239313707503593
UML,0.0042392950829304495
LAA,0.004238467555426678
CDS,0.004236556577055299
EWY,0.0042320732572566425
CPS,0.004231219316349697
TTP,0.004230900885942674
PLC,0.004210184133053929
ZOE,0.004206681470530454
AIX,0.004204267889798936
BEO,0.004202993063093655
IJO,0.004202666273396365
BSB,0.004199205644040639
DYC,0.004192264307508769
DPI,0.004191047044648065
DNO,0.004189668401002071
FCO,0.004187670286018768
KOF,0.004175064284719001
KSA,0.004173876791198533
WOB,0.004171654585253126
NYE,0.004168194195926954
MPF,0.004167921905618198
ATW,0.00416286720080027
KBI,0.004162158784284726
HSA,0.004157193195250213
FAO,0.004157039212796504
OBN,0.004156592098323196
EHL,0.004152717795827565
HAJ,0.0041464456762722885
DHR,0.00414597601983871
MBN,0.004144672405667393
LZA,0.0041434944124289575
DTI,0.004140689202157459
EHT,0.004140656685053954
XOP,0.0041403938312032824
EYC,0.004135196425102147
EDC,0.004134742055589146
UYL,0.004128382248744312
UGB,0.00412604868974172
UEH,0.004124994314063024
ELN,0.004122893092964917
YUK,0.00412271500831996
PYE,0.0041220420392932625
BBU,0.004119568317277714
OLW,0.004118611974820977
PYA,0.004117315264577555
EKN,0.004116723271844031
PRC,0.004115714691135094
RVY,0.004114387319819037
NBC,0.00411050949796714
GYL,0.004109629204840118
APB,0.0041085715700724425
AJP,0.004108202166048441
ISW,0.0040939461724255315
YBI,0.004092092426139097
YUC,0.004089700462811058
LLK,0.00407528477191665
YSU,0.004073174733463659
OEY,0.004072359577233883
AVL,0.004071514096979024
MWA,0.004069623628977952
HTU,0.004069011175204859
SDR,0.004066574387660685
PCS,0.004065804930973591
YDO,0.004065612549244575
OSG,0.0040561730945364504
EPW,0.004054366624043686
OVS,0.004053328173366376
PIQ,0.004053278587035782
DGK,0.0040525664206325996
LSU,0.004050790405514486
WAZ,0.004050732526808009
TDA,0.004050612633173472
OLZ,0.004049219185777485
FOY,0.004046462902946756
AIB,0.004044348174486576
CEK,0.004043892837705477
ZUK,0.0040396908361603895
BTY,0.004037613439473277
CME,0.004035117817403306
RUX,0.004030518668857711
DKA,0.004026530207006299
ISZ,0.004025975013395632
PFA,0.004024611008234186
UEM,0.004023750878897064
KKI,0.00402175860269454
MLO,0.004021306840564247
ULZ,0.004019184698779155
WSB,0.00401775790195346
DVD,0.004017512436956585
EDH,0.004013915120254561
INX,0.004013837403060137
MCF,0.004012141214497906
NPE,0.004004810168178897
KHZ,0.004003448962152341
GHF,0.003995232457992887
LCR,0.003981752330023808
LBL,0.003981033131590636
TRL,0.003978566151386654
LLR,0.003966373257767678
OPC,0.003959907034816968
VYI,0.0039581370125059984
BCE,0.003957805942546673
AYC,0.003954546013957419
KOE,0.003952823299931579
LUZ,0.00395023323186795
GFO,0.003948670695959307
HRM,0.0039475729840575974
PFI,0.003947408517952649
STT,0.003945639824002654
HKI,0.003945549826511744
LLH,0.003942431285542779
TYC,0.0039366646740114225
OAB,0.003936335038434689
MSP,0.0039323354661844456
RTT,0.003930588375646059
FTC,0.003928400501486571
UAV,0.003927498842904165
QUR,0.003925145882539256
OOI,0.003922582792918795
CEW,0.003922181620505735
LFH,0.003919992982857148
TBI,0.003918250164408549
TTV,0.003917980137047017
YSB,0.003908540023038595
ZIC,0.0039061542421527473
AOM,0.0039036284075849503
EYF,0.003903086792217753
VIM,0.00390097933347574
RNP,0.003896838465382934
UYT,0.003895293648365805
ITK,0.0038949925817373787
AKB,0.0038946204842646892
VLO,0.0038938691054335246
AEF,0.003890113391729864
RLW,0.0038862994258861867
DOF,0.00388431736769729
TEK,0.00388428178888896
COZ,0.003884266134134472
LMY,0.003882055483758973
DUV,0.0038803779938594656
WAA,0.0038775600461032583
RYG,0.003874891670492865
YVE,0.003871277435527689
HDO,0.003870561129233437
BNA,0.003868998317328583
YOD,0.003867156578474012
LPY,0.0038618260435454342
JEM,0.0038557514564964077
LZE,0.0038557256951379216
CRC,0.003852745079068135
UEI,0.0038524844421783775
DTE,0.003849295564713086
GDR,0.0038485861741893576
KUT,0.0038481561920554884
SDS,0.00384685599008547
YCK,0.003844683461552961
YGM,0.0038428816330561945
RSF,0.003842047926247936
ITW,0.0038414738655777733
LOZ,0.0038413446929245094
YEH,0.0038395545935361705
WYC,0.003834920639651278
TKE,0.0038334646468822873
NKH,0.0038315926538249963
SGA,0.003829783261855881
BAO,0.0038297415432420054
CAW,0.00382966961378532
YEU,0.0038280250259678833
LUW,0.003820572321052174
OVT,0.0038136122476095822
HDU,0.003812047570766805
WNP,0.003810491070260703
CDN,0.003805409588073814
GPS,0.0038033130769022827
LFC,0.0038019925472711842
UJE,0.0038001304858938266
RIY,0.00379875411176106
HFA,0.0037943431107764283
RUY,0.0037941953342484724
FUK,0.003792040487869356
DRS,0.0037918100222500604
KIB,0.0037908474596892714
BUH,0.0037898194583752196
OOH,0.0037811171920059767
MUK,0.003780846998812707
FEY,0.003780322549788283
OAQ,0.003773400753623488
TZU,0.0037697229522694418
GZA,0.003765079246378067
IGZ,0.003765079246378067
RGM,0.003763094005642624
RDH,0.003761195478281241
KHI,0.0037560518086644365
SPB,0.0037535838727833035
