index,layout,letters,positions,average_score,engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger,engram_order
498,"etaoinsrhldcumfpbkgwyvxjqz -> DJSEFKL;AIVMRUOW,CX/ZPQ.['",xpou  mlfvhaei  tnsrygkd  cbjwqz,"DJSEFKL;AIVMRUOW,CX/ZPQ.['",0.7281,0.08424697831079446,1.0,0.8297040702609183,1.0,0.7267516040963344
499,"etaoinsrhldcumfpgwybvkxjqz -> DJSEFKL;AIVMURWOC,X/ZPQ.['",xfom  ulpkhaei  tnsrvygd  cwjbqz,"DJSEFKL;AIVMURWOC,X/ZPQ.['",0.7281,0.08424697831079446,1.0,0.8297040702609183,1.0,0.7267516040963344
500,"etaoinsrhldcmpgwykufbvxjqz -> JFILKDSA;EVURMWC,OZ/XQP.['",vglm  cakxrsnt  eiohubwd  pyjfqz,"JFILKDSA;EVURMWC,OZ/XQP.['",0.7281,0.08424697831079446,1.0,0.8297040702609183,1.0,0.7267516040963344
501,"etaoinsrhldcumfpwygbvkxjqz -> DJSEF;LKAIVMRUWO,CX/ZPQ[.'",xfou  mlpkhaei  trsnvgyd  cwqbjz,"DJSEF;LKAIVMRUWO,CX/ZPQ[.'",0.7281,0.08424697831079446,1.0,0.8297040702609183,1.0,0.7267516040963344
502,"etaoinsrhldumfpgkjcwybvxqz -> DKFES;LJAIVRUMWOC,Q[ZPX/.'",cpou  mlgbhiea  rtsnyvkd  fjqxwz,"DKFES;LJAIVRUMWOC,Q[ZPX/.'",0.7281,0.08424697831079446,1.0,0.8297040702609183,1.0,0.7267516040963344
503,"etaoinsrhldcumfpwygbvkxjqz -> DJSEFK;LAIVMURWO,CX/ZPQ.'[",xfom  ulpkhaei  tnrsvgyd  cwjbzq,"DJSEFK;LAIVMURWO,CX/ZPQ.'[",0.7281,0.08424697831079446,1.0,0.8297040702609183,1.0,0.7267516040963344
504,"etaoinsrhldcumfpbkgwyvxjqz -> DJSEFK;LAIVMUROW,CX/ZPQ.'[",xpom  ulfvhaei  tnrsygkd  cbjwzq,"DJSEFK;LAIVMUROW,CX/ZPQ.'[",0.7281,0.08424697831079446,1.0,0.8297040702609183,1.0,0.7267516040963344
505,"etaoinsrhldcumpykjfgwbvxqz -> DJFESKL;AIVMRUWOC,Q/ZPX.['",fpou  mlybhiea  tnsrwvkd  cjxgqz,"DJFESKL;AIVMRUWOC,Q/ZPX.['",0.7281,0.08424697831079446,1.0,0.8297040702609183,1.0,0.7267516040963344
506,"etaoinsrhldcumfpgwybvkxjqz -> DJFESKL;AIVMURWOC,Q/ZPX.['",yfom  ulpkhiea  tnsrvxgd  cwjbqz,"DJFESKL;AIVMURWOC,Q/ZPX.['",0.7281,0.08424697831079446,1.0,0.8297040702609183,1.0,0.7267516040963344
507,"etaoinsrhldcmgwyvkufpbxjqz -> JFILKSAD;EVURMCW,OZ/XQP['.",bylm  cakxsnrt  eiohupwd  gvzfjq,"JFILKSAD;EVURMCW,OZ/XQP['.",0.7281,0.08424697831079446,1.0,0.8297040702609183,1.0,0.7267516040963344
508,"etaoinsrhldcumfpgwybvkxjqz -> DJSEFK;LAIVMURWOC,X/ZPQ.'[",xfom  ulpkhaei  tnrsvygd  cwjbzq,"DJSEFK;LAIVMURWOC,X/ZPQ.'[",0.7281,0.08424697831079446,1.0,0.8297040702609183,1.0,0.7267516040963344
509,"etaoinsrhldcumfpgwybvkxjqz -> DJSEF;LKAIVMRUWOC,X/ZPQ[.'",xfou  mlpkhaei  trsnvygd  cwqbjz,"DJSEF;LKAIVMRUWOC,X/ZPQ[.'",0.7281,0.08424697831079446,1.0,0.8297040702609183,1.0,0.7267516040963344
510,"etaoinsrhldcumfpgwybvkxjqz -> DJSEF;LKAIVMURWOC,X/ZPQ[.'",xfom  ulpkhaei  trsnvygd  cwqbjz,"DJSEF;LKAIVMURWOC,X/ZPQ[.'",0.7281,0.08424697831079446,1.0,0.8297040702609183,1.0,0.7267516040963344
511,"etaoinsrhldcumfpwygbvkxjqz -> DJFESKL;AIVMURWO,CQ/ZPX.['",gfom  ulpkhiea  tnsrvxyd  cwjbqz,"DJFESKL;AIVMURWO,CQ/ZPX.['",0.7281,0.08424697831079446,1.0,0.8297040702609183,1.0,0.7267516040963344
512,"etaoinsrhldcmpgwykufbvxjqz -> JFILKASD;EVURMWC,OZ/XQP[.'",vglm  cakxnsrt  eiohubwd  pyqfjz,"JFILKASD;EVURMWC,OZ/XQP[.'",0.7281,0.08424697831079446,1.0,0.8297040702609183,1.0,0.7267516040963344
513,"etaoinsrhldcumfpwygbvkxjqz -> DJFESLK;AIVMRUWO,CQ/ZPX'[.",gfou  mlpkhiea  tsnrvxyd  cwzbqj,"DJFESLK;AIVMRUWO,CQ/ZPX'[.",0.7281,0.08424697831079446,1.0,0.8297040702609183,1.0,0.7267516040963344
514,"etaoinsrhldcmgwyvkufpbxjqz -> JFILKDSA;EVURMCW,OZ/XQP.['",bylm  cakxrsnt  eiohupwd  gvjfqz,"JFILKDSA;EVURMCW,OZ/XQP.['",0.7281,0.08424697831079446,1.0,0.8297040702609183,1.0,0.7267516040963344
515,"etaoinsrhldcumfpgwybvkxjqz -> DJSEFL;KAIVMURWOC,X/ZPQ['.",xfom  ulpkhaei  trnsvygd  cwzbjq,"DJSEFL;KAIVMURWOC,X/ZPQ['.",0.7281,0.08424697831079446,1.0,0.8297040702609183,1.0,0.7267516040963344
516,"etaoinsrhldumfpwybcgvkxjqz -> DKFES;LJAIVURMWOC,Q[ZPX/.'",cpom  ulwkhiea  rtsnvxyd  fbqjgz,"DKFES;LJAIVURMWOC,Q[ZPX/.'",0.7281,0.08424697831079446,1.0,0.8297040702609183,1.0,0.7267516040963344
517,"etaoinsrhldcumfpbkgwyvxjqz -> DJSEFL;KAIVMUROW,CX/ZPQ['.",xpom  ulfvhaei  trnsygkd  cbzwjq,"DJSEFL;KAIVMUROW,CX/ZPQ['.",0.7281,0.08424697831079446,1.0,0.8297040702609183,1.0,0.7267516040963344
518,"etaoinsrhldcumfpbkgwyvxjqz -> DJSEFKL;AIVMUROW,CX/ZPQ.['",xpom  ulfvhaei  tnsrygkd  cbjwqz,"DJSEFKL;AIVMUROW,CX/ZPQ.['",0.7281,0.08424697831079446,1.0,0.8297040702609183,1.0,0.7267516040963344
519,"etaoinsrhldcumfpwygbvkxjqz -> DJFES;LKAIVMRUWO,CQ/ZPX[.'",gfou  mlpkhiea  trsnvxyd  cwqbjz,"DJFES;LKAIVMRUWO,CQ/ZPX[.'",0.7281,0.08424697831079446,1.0,0.8297040702609183,1.0,0.7267516040963344
520,"etaoinsrhldcumfwykpgbvxjqz -> DJFESLK;AIVMRUW,COQ/ZPX'[.",pfou  mlkvhiea  tsnrbxyd  cwzgqj,"DJFESLK;AIVMRUW,COQ/ZPX'[.",0.7281,0.08424697831079446,1.0,0.8297040702609183,1.0,0.7267516040963344
521,"etaoinsrhldcumfpwygbvkxjqz -> DJFES;LKAIVMURWO,CQ/ZPX[.'",gfom  ulpkhiea  trsnvxyd  cwqbjz,"DJFES;LKAIVMURWO,CQ/ZPX[.'",0.7281,0.08424697831079446,1.0,0.8297040702609183,1.0,0.7267516040963344
522,"etaoinsrhldcumfbkxpgwyvjqz -> DJFESLK;AIVMRUOWC,Q/ZPX'[.",pbou  mlfyhiea  tsnrwvkd  cxzgqj,"DJFESLK;AIVMRUOWC,Q/ZPX'[.",0.7281,0.08424697831079446,1.0,0.8297040702609183,1.0,0.7267516040963344
523,"etaoinsrhldcumfpwygbvkxjqz -> DJSEFKL;AIVMRUWO,CX/ZPQ.['",xfou  mlpkhaei  tnsrvgyd  cwjbqz,"DJSEFKL;AIVMRUWO,CX/ZPQ.['",0.7281,0.08424697831079446,1.0,0.8297040702609183,1.0,0.7267516040963344
524,"etaoinsrhldcumfpybgwvkxjqz -> DJFESKL;AIVMUROWC,Q/ZPX.['",gpom  ulfkhiea  tnsrvxyd  cbjwqz,"DJFESKL;AIVMUROWC,Q/ZPX.['",0.7281,0.08424697831079446,1.0,0.8297040702609183,1.0,0.7267516040963344
525,"etaoinsrhldcumfpwygbvkxjqz -> DJFESKL;AIVMRUWO,CQ/ZPX.['",gfou  mlpkhiea  tnsrvxyd  cwjbqz,"DJFESKL;AIVMRUWO,CQ/ZPX.['",0.7281,0.08424697831079446,1.0,0.8297040702609183,1.0,0.7267516040963344
526,"etaoinsrhldumfpgybcwvkxjqz -> DKFES;LJAIVRUMWOC,Q[ZPX/.'",cpou  mlgkhiea  rtsnvxyd  fbqjwz,"DKFES;LJAIVRUMWOC,Q[ZPX/.'",0.7281,0.08424697831079446,1.0,0.8297040702609183,1.0,0.7267516040963344
527,"etaoinsrhldcumfpgwybvkxjqz -> DJFESKL;AIVMRUWOC,Q/ZPX.['",yfou  mlpkhiea  tnsrvxgd  cwjbqz,"DJFESKL;AIVMRUWOC,Q/ZPX.['",0.7281,0.08424697831079446,1.0,0.8297040702609183,1.0,0.7267516040963344
528,"etaoinsrhldcumfpgwybvkxjqz -> DJSEFKL;AIVMRUWOC,X/ZPQ.['",xfou  mlpkhaei  tnsrvygd  cwjbqz,"DJSEFKL;AIVMRUWOC,X/ZPQ.['",0.7281,0.08424697831079446,1.0,0.8297040702609183,1.0,0.7267516040963344
529,"etaoinsrhldcumfbkxpgwyvjqz -> DJFESKL;AIVMRUOWC,Q/ZPX.['",pbou  mlfyhiea  tnsrwvkd  cxjgqz,"DJFESKL;AIVMRUOWC,Q/ZPX.['",0.7281,0.08424697831079446,1.0,0.8297040702609183,1.0,0.7267516040963344
530,"etaoinsrhldcumfpwygbvkxjqz -> DJSEFL;KAIVMURWO,CX/ZPQ['.",xfom  ulpkhaei  trnsvgyd  cwzbjq,"DJSEFL;KAIVMURWO,CX/ZPQ['.",0.7281,0.08424697831079446,1.0,0.8297040702609183,1.0,0.7267516040963344
531,"etaoinsrhldcumfpbkgwyvxjqz -> DJSEFKL;AIVMUROW,CZ/QPX.'[",ypom  ulfvhaei  tnsrgxkd  cbjwzq,"DJSEFKL;AIVMUROW,CZ/QPX.'[",0.7121,0.09688569497130815,1.0,0.8446871679591771,0.891885010464122,0.7271654161701674
532,"etaoinsrhldcumfpwygbvkxjqz -> DJSEFL;KAIVMURWO,CZ/QPX[.'",vfom  ulpkhaei  trnsgxyd  cwqbjz,"DJSEFL;KAIVMURWO,CZ/QPX[.'",0.7121,0.09688569497130815,1.0,0.8446871679591771,0.891885010464122,0.7271654161701674
533,"etaoinsrhldcumfpgwybvkxjqz -> DJSEFL;KAIVMURWOC,Z/QPX[.'",vfom  ulpkhaei  trnsyxgd  cwqbjz,"DJSEFL;KAIVMURWOC,Z/QPX[.'",0.7121,0.09688569497130815,1.0,0.8446871679591771,0.891885010464122,0.7271654161701674
534,"etaoinsrhldcumfpwygbvkxjqz -> DJFESKL;AIVMURWO,CZ/XPQ.'[",xfom  ulpkhiea  tnsrgvyd  cwjbzq,"DJFESKL;AIVMURWO,CZ/XPQ.'[",0.7121,0.09688569497130815,1.0,0.8446871679591771,0.891885010464122,0.7271654161701674
535,"etaoinsrhldcumfpgwybvkxjqz -> DJSEFKL;AIVMURWOC,Z/QPX.'[",vfom  ulpkhaei  tnsryxgd  cwjbzq,"DJSEFKL;AIVMURWOC,Z/QPX.'[",0.7121,0.09688569497130815,1.0,0.8446871679591771,0.891885010464122,0.7271654161701674
536,"etaoinsrhldcumfpybgwvkxjqz -> DJFESLK;AIVMRUOWC,Z/XPQ'.[",xpou  mlfkhiea  tsnrgvyd  cbqwzj,"DJFESLK;AIVMRUOWC,Z/XPQ'.[",0.7121,0.09688569497130815,1.0,0.8446871679591771,0.891885010464122,0.7271654161701674
537,"etaoinsrhldcumfpybgwvkxjqz -> DJFESKL;AIVMRUOWC,Z/XPQ.'[",xpou  mlfkhiea  tnsrgvyd  cbjwzq,"DJFESKL;AIVMRUOWC,Z/XPQ.'[",0.7121,0.09688569497130815,1.0,0.8446871679591771,0.891885010464122,0.7271654161701674
538,"etaoinsrhldcumfpwygbvkxjqz -> DJFESKL;AIVMRUWO,CZ/XPQ.'[",xfou  mlpkhiea  tnsrgvyd  cwjbzq,"DJFESKL;AIVMRUWO,CZ/XPQ.'[",0.7121,0.09688569497130815,1.0,0.8446871679591771,0.891885010464122,0.7271654161701674
539,"etaoinsrhldcumfpwygbvkxjqz -> DJSEF;LKAIVMURWO,CZ/QPX['.",vfom  ulpkhaei  trsngxyd  cwzbjq,"DJSEF;LKAIVMURWO,CZ/QPX['.",0.7121,0.09688569497130815,1.0,0.8446871679591771,0.891885010464122,0.7271654161701674
540,"etaoinsrhldcumfpgwybvkxjqz -> DJSEF;LKAIVMRUWOC,Z/QPX['.",vfou  mlpkhaei  trsnyxgd  cwzbjq,"DJSEF;LKAIVMRUWOC,Z/QPX['.",0.7121,0.09688569497130815,1.0,0.8446871679591771,0.891885010464122,0.7271654161701674
541,"etaoinsrhldcumfpbkgwyvxjqz -> DJSEFL;KAIVMUROW,CZ/QPX[.'",ypom  ulfvhaei  trnsgxkd  cbqwjz,"DJSEFL;KAIVMUROW,CZ/QPX[.'",0.7121,0.09688569497130815,1.0,0.8446871679591771,0.891885010464122,0.7271654161701674
542,"etaoinsrhldcumfpwygbvkxjqz -> DJFES;LKAIVMURWO,CZ/XPQ['.",xfom  ulpkhiea  trsngvyd  cwzbjq,"DJFES;LKAIVMURWO,CZ/XPQ['.",0.7121,0.09688569497130815,1.0,0.8446871679591771,0.891885010464122,0.7271654161701674
543,"etaoinsrhldcumfpbkgwyvxjqz -> DJSEFK;LAIVMUROW,CZ/QPX.['",ypom  ulfvhaei  tnrsgxkd  cbjwqz,"DJSEFK;LAIVMUROW,CZ/QPX.['",0.7121,0.09688569497130815,1.0,0.8446871679591771,0.891885010464122,0.7271654161701674
544,"etaoinsrhldcumfpbkgwyvxjqz -> DJSEFKL;AIVMRUOW,CZ/QPX.'[",ypou  mlfvhaei  tnsrgxkd  cbjwzq,"DJSEFKL;AIVMRUOW,CZ/QPX.'[",0.7121,0.09688569497130815,1.0,0.8446871679591771,0.891885010464122,0.7271654161701674
545,"etaoinsrhldcumfpgwybvkxjqz -> DJSEFK;LAIVMURWOC,Z/QPX.['",vfom  ulpkhaei  tnrsyxgd  cwjbqz,"DJSEFK;LAIVMURWOC,Z/QPX.['",0.7121,0.09688569497130815,1.0,0.8446871679591771,0.891885010464122,0.7271654161701674
546,"etaoinsrhldcumfpybgwvkxjqz -> DJFESKL;AIVMUROWC,Z/XPQ.'[",xpom  ulfkhiea  tnsrgvyd  cbjwzq,"DJFESKL;AIVMUROWC,Z/XPQ.'[",0.7121,0.09688569497130815,1.0,0.8446871679591771,0.891885010464122,0.7271654161701674
547,"etaoinsrhldcmpgwykufbvxjqz -> JFILKASD;EVURMWC,OX/PQZ['.",vglm  cakbnsrt  eiohxuwd  pyzfjq,"JFILKASD;EVURMWC,OX/PQZ['.",0.7121,0.09688569497130815,1.0,0.8446871679591771,0.891885010464122,0.7271654161701674
548,"etaoinsrhldcmgwyvkufpbxjqz -> JFILKSAD;EVURMCW,OX/PQZ[.'",bylm  cakpsnrt  eiohxuwd  gvqfjz,"JFILKSAD;EVURMCW,OX/PQZ[.'",0.7121,0.09688569497130815,1.0,0.8446871679591771,0.891885010464122,0.7271654161701674
549,"etaoinsrhldcumfpwygbvkxjqz -> DJSEFKL;AIVMURWO,CZ/QPX.'[",vfom  ulpkhaei  tnsrgxyd  cwjbzq,"DJSEFKL;AIVMURWO,CZ/QPX.'[",0.7121,0.09688569497130815,1.0,0.8446871679591771,0.891885010464122,0.7271654161701674
550,"etaoinsrhldcumfpgwybvkxjqz -> DJFES;LKAIVMRUWOC,Z/XPQ['.",xfou  mlpkhiea  trsnyvgd  cwzbjq,"DJFES;LKAIVMRUWOC,Z/XPQ['.",0.7121,0.09688569497130815,1.0,0.8446871679591771,0.891885010464122,0.7271654161701674
551,"etaoinsrhldcumfpgwybvkxjqz -> DJSEF;LKAIVMURWOC,Z/QPX['.",vfom  ulpkhaei  trsnyxgd  cwzbjq,"DJSEF;LKAIVMURWOC,Z/QPX['.",0.7121,0.09688569497130815,1.0,0.8446871679591771,0.891885010464122,0.7271654161701674
552,"etaoinsrhldcumfpgwybvkxjqz -> DJFESKL;AIVMRUWOC,Z/XPQ.'[",xfou  mlpkhiea  tnsryvgd  cwjbzq,"DJFESKL;AIVMRUWOC,Z/XPQ.'[",0.7121,0.09688569497130815,1.0,0.8446871679591771,0.891885010464122,0.7271654161701674
553,"etaoinsrhldcumfpgwybvkxjqz -> DJSEFKL;AIVMRUWOC,Z/QPX.'[",vfou  mlpkhaei  tnsryxgd  cwjbzq,"DJSEFKL;AIVMRUWOC,Z/QPX.'[",0.7121,0.09688569497130815,1.0,0.8446871679591771,0.891885010464122,0.7271654161701674
554,"etaoinsrhldcumfpwygbvkxjqz -> DJSEFK;LAIVMURWO,CZ/QPX.['",vfom  ulpkhaei  tnrsgxyd  cwjbqz,"DJSEFK;LAIVMURWO,CZ/QPX.['",0.7121,0.09688569497130815,1.0,0.8446871679591771,0.891885010464122,0.7271654161701674
555,"etaoinsrhldcumfpwygbvkxjqz -> DJSEF;LKAIVMRUWO,CZ/QPX['.",vfou  mlpkhaei  trsngxyd  cwzbjq,"DJSEF;LKAIVMRUWO,CZ/QPX['.",0.7121,0.09688569497130815,1.0,0.8446871679591771,0.891885010464122,0.7271654161701674
556,"etaoinsrhldcumfpgwybvkxjqz -> DJFESKL;AIVMURWOC,Z/XPQ.'[",xfom  ulpkhiea  tnsryvgd  cwjbzq,"DJFESKL;AIVMURWOC,Z/XPQ.'[",0.7121,0.09688569497130815,1.0,0.8446871679591771,0.891885010464122,0.7271654161701674
557,"etaoinsrhldcmgwyvkufpbxjqz -> JFILKDSA;EVURMCW,OX/PQZ.'[",bylm  cakprsnt  eiohxuwd  gvjfzq,"JFILKDSA;EVURMCW,OX/PQZ.'[",0.7121,0.09688569497130815,1.0,0.8446871679591771,0.891885010464122,0.7271654161701674
558,"etaoinsrhldcumfpwygbvkxjqz -> DJSEFKL;AIVMRUWO,CZ/QPX.'[",vfou  mlpkhaei  tnsrgxyd  cwjbzq,"DJSEFKL;AIVMRUWO,CZ/QPX.'[",0.7121,0.09688569497130815,1.0,0.8446871679591771,0.891885010464122,0.7271654161701674
559,"etaoinsrhldcumfpwygbvkxjqz -> DJFES;LKAIVMRUWO,CZ/XPQ['.",xfou  mlpkhiea  trsngvyd  cwzbjq,"DJFES;LKAIVMRUWO,CZ/XPQ['.",0.7121,0.09688569497130815,1.0,0.8446871679591771,0.891885010464122,0.7271654161701674
560,"etaoinsrhldcmpgwykufbvxjqz -> JFILKDSA;EVURMWC,OX/PQZ.'[",vglm  cakbrsnt  eiohxuwd  pyjfzq,"JFILKDSA;EVURMWC,OX/PQZ.'[",0.7121,0.09688569497130815,1.0,0.8446871679591771,0.891885010464122,0.7271654161701674
561,"etaoinsrhldcumfpgwybvkxjqz -> DJFESLK;AIVMRUWOC,Z/XPQ'.[",xfou  mlpkhiea  tsnryvgd  cwqbzj,"DJFESLK;AIVMRUWOC,Z/XPQ'.[",0.7121,0.09688569497130815,1.0,0.8446871679591771,0.891885010464122,0.7271654161701674
562,"etaoinsrhldcmgwyvkufpbxjqz -> JFILKASD;EVURMCW,OX/PQZ['.",bylm  cakpnsrt  eiohxuwd  gvzfjq,"JFILKASD;EVURMCW,OX/PQZ['.",0.7121,0.09688569497130815,1.0,0.8446871679591771,0.891885010464122,0.7271654161701674
563,"etaoinsrhldcumfpgwybvkxjqz -> DJFES;LKAIVMURWOC,Z/XPQ['.",xfom  ulpkhiea  trsnyvgd  cwzbjq,"DJFES;LKAIVMURWOC,Z/XPQ['.",0.7121,0.09688569497130815,1.0,0.8446871679591771,0.891885010464122,0.7271654161701674
564,"etaoinsrhldcumfpwygbvkxjqz -> DJFESLK;AIVMRUWO,CZ/XPQ'.[",xfou  mlpkhiea  tsnrgvyd  cwqbzj,"DJFESLK;AIVMRUWO,CZ/XPQ'.[",0.7121,0.09688569497130815,1.0,0.8446871679591771,0.891885010464122,0.7271654161701674
565,"etaoinsrhldcumfpybgwvkxjqz -> DJFESKL;AIVMUROWC,Z/XPQ.['",xpom  ulfkhiea  tnsrgvyd  cbjwqz,"DJFESKL;AIVMUROWC,Z/XPQ.['",0.7007,0.13462665203597196,1.0,0.7886404905067818,0.891885010464122,0.6881068929632514
566,"etaoinsrhldcumfpwygbvkxjqz -> DJFES;LKAIVMRUWO,CZ/XPQ[.'",xfou  mlpkhiea  trsngvyd  cwqbjz,"DJFES;LKAIVMRUWO,CZ/XPQ[.'",0.7007,0.13462665203597196,1.0,0.7886404905067818,0.891885010464122,0.6881068929632514
567,"etaoinsrhldcumfpwygbvkxjqz -> DJSEFL;KAIVMURWO,CZ/QPX['.",vfom  ulpkhaei  trnsgxyd  cwzbjq,"DJSEFL;KAIVMURWO,CZ/QPX['.",0.7007,0.13462665203597196,1.0,0.7886404905067818,0.891885010464122,0.6881068929632514
568,"etaoinsrhldcumfpgwybvkxjqz -> DJFESKL;AIVMURWOC,Z/XPQ.['",xfom  ulpkhiea  tnsryvgd  cwjbqz,"DJFESKL;AIVMURWOC,Z/XPQ.['",0.7007,0.13462665203597196,1.0,0.7886404905067818,0.891885010464122,0.6881068929632514
569,"etaoinsrhldcumfpwygbvkxjqz -> DJSEF;LKAIVMURWO,CZ/QPX[.'",vfom  ulpkhaei  trsngxyd  cwqbjz,"DJSEF;LKAIVMURWO,CZ/QPX[.'",0.7007,0.13462665203597196,1.0,0.7886404905067818,0.891885010464122,0.6881068929632514
570,"etaoinsrhldcumfpybgwvkxjqz -> DJFESLK;AIVMRUOWC,Z/XPQ'[.",xpou  mlfkhiea  tsnrgvyd  cbzwqj,"DJFESLK;AIVMRUOWC,Z/XPQ'[.",0.7007,0.13462665203597196,1.0,0.7886404905067818,0.891885010464122,0.6881068929632514
571,"etaoinsrhldcumfpwygbvkxjqz -> DJFESKL;AIVMURWO,CZ/XPQ.['",xfom  ulpkhiea  tnsrgvyd  cwjbqz,"DJFESKL;AIVMURWO,CZ/XPQ.['",0.7007,0.13462665203597196,1.0,0.7886404905067818,0.891885010464122,0.6881068929632514
572,"etaoinsrhldcumfpwygbvkxjqz -> DJFESKL;AIVMRUWO,CZ/XPQ.['",xfou  mlpkhiea  tnsrgvyd  cwjbqz,"DJFESKL;AIVMRUWO,CZ/XPQ.['",0.7007,0.13462665203597196,1.0,0.7886404905067818,0.891885010464122,0.6881068929632514
573,"etaoinsrhldcumfpbkgwyvxjqz -> DJSEFKL;AIVMRUOW,CZ/QPX.['",ypou  mlfvhaei  tnsrgxkd  cbjwqz,"DJSEFKL;AIVMRUOW,CZ/QPX.['",0.7007,0.13462665203597196,1.0,0.7886404905067818,0.891885010464122,0.6881068929632514
574,"etaoinsrhldcumfpwygbvkxjqz -> DJFESLK;AIVMRUWO,CZ/XPQ'[.",xfou  mlpkhiea  tsnrgvyd  cwzbqj,"DJFESLK;AIVMRUWO,CZ/XPQ'[.",0.7007,0.13462665203597196,1.0,0.7886404905067818,0.891885010464122,0.6881068929632514
575,"etaoinsrhldcumfpgwybvkxjqz -> DJFES;LKAIVMRUWOC,Z/XPQ[.'",xfou  mlpkhiea  trsnyvgd  cwqbjz,"DJFES;LKAIVMRUWOC,Z/XPQ[.'",0.7007,0.13462665203597196,1.0,0.7886404905067818,0.891885010464122,0.6881068929632514
576,"etaoinsrhldcumfpwygbvkxjqz -> DJSEFKL;AIVMRUWO,CZ/QPX.['",vfou  mlpkhaei  tnsrgxyd  cwjbqz,"DJSEFKL;AIVMRUWO,CZ/QPX.['",0.7007,0.13462665203597196,1.0,0.7886404905067818,0.891885010464122,0.6881068929632514
577,"etaoinsrhldcmgwyvkufpbxjqz -> JFILKDSA;EVURMCW,OX/PQZ.['",bylm  cakprsnt  eiohxuwd  gvjfqz,"JFILKDSA;EVURMCW,OX/PQZ.['",0.7007,0.13462665203597196,1.0,0.7886404905067818,0.891885010464122,0.6881068929632514
578,"etaoinsrhldcumfpgwybvkxjqz -> DJSEFK;LAIVMURWOC,Z/QPX.'[",vfom  ulpkhaei  tnrsyxgd  cwjbzq,"DJSEFK;LAIVMURWOC,Z/QPX.'[",0.7007,0.13462665203597196,1.0,0.7886404905067818,0.891885010464122,0.6881068929632514
579,"etaoinsrhldcumfpgwybvkxjqz -> DJFESKL;AIVMRUWOC,Z/XPQ.['",xfou  mlpkhiea  tnsryvgd  cwjbqz,"DJFESKL;AIVMRUWOC,Z/XPQ.['",0.7007,0.13462665203597196,1.0,0.7886404905067818,0.891885010464122,0.6881068929632514
580,"etaoinsrhldcmgwyvkufpbxjqz -> JFILKASD;EVURMCW,OX/PQZ[.'",bylm  cakpnsrt  eiohxuwd  gvqfjz,"JFILKASD;EVURMCW,OX/PQZ[.'",0.7007,0.13462665203597196,1.0,0.7886404905067818,0.891885010464122,0.6881068929632514
581,"etaoinsrhldcumfpwygbvkxjqz -> DJSEFKL;AIVMURWO,CZ/QPX.['",vfom  ulpkhaei  tnsrgxyd  cwjbqz,"DJSEFKL;AIVMURWO,CZ/QPX.['",0.7007,0.13462665203597196,1.0,0.7886404905067818,0.891885010464122,0.6881068929632514
582,"etaoinsrhldcumfpgwybvkxjqz -> DJSEF;LKAIVMRUWOC,Z/QPX[.'",vfou  mlpkhaei  trsnyxgd  cwqbjz,"DJSEF;LKAIVMRUWOC,Z/QPX[.'",0.7007,0.13462665203597196,1.0,0.7886404905067818,0.891885010464122,0.6881068929632514
583,"etaoinsrhldcumfpwygbvkxjqz -> DJSEF;LKAIVMRUWO,CZ/QPX[.'",vfou  mlpkhaei  trsngxyd  cwqbjz,"DJSEF;LKAIVMRUWO,CZ/QPX[.'",0.7007,0.13462665203597196,1.0,0.7886404905067818,0.891885010464122,0.6881068929632514
584,"etaoinsrhldcumfpgwybvkxjqz -> DJSEFKL;AIVMURWOC,Z/QPX.['",vfom  ulpkhaei  tnsryxgd  cwjbqz,"DJSEFKL;AIVMURWOC,Z/QPX.['",0.7007,0.13462665203597196,1.0,0.7886404905067818,0.891885010464122,0.6881068929632514
585,"etaoinsrhldcumfpgwybvkxjqz -> DJSEFL;KAIVMURWOC,Z/QPX['.",vfom  ulpkhaei  trnsyxgd  cwzbjq,"DJSEFL;KAIVMURWOC,Z/QPX['.",0.7007,0.13462665203597196,1.0,0.7886404905067818,0.891885010464122,0.6881068929632514
586,"etaoinsrhldcumfpbkgwyvxjqz -> DJSEFK;LAIVMUROW,CZ/QPX.'[",ypom  ulfvhaei  tnrsgxkd  cbjwzq,"DJSEFK;LAIVMUROW,CZ/QPX.'[",0.7007,0.13462665203597196,1.0,0.7886404905067818,0.891885010464122,0.6881068929632514
587,"etaoinsrhldcmpgwykufbvxjqz -> JFILKASD;EVURMWC,OX/PQZ[.'",vglm  cakbnsrt  eiohxuwd  pyqfjz,"JFILKASD;EVURMWC,OX/PQZ[.'",0.7007,0.13462665203597196,1.0,0.7886404905067818,0.891885010464122,0.6881068929632514
588,"etaoinsrhldcumfpbkgwyvxjqz -> DJSEFL;KAIVMUROW,CZ/QPX['.",ypom  ulfvhaei  trnsgxkd  cbzwjq,"DJSEFL;KAIVMUROW,CZ/QPX['.",0.7007,0.13462665203597196,1.0,0.7886404905067818,0.891885010464122,0.6881068929632514
589,"etaoinsrhldcumfpgwybvkxjqz -> DJFESLK;AIVMRUWOC,Z/XPQ'[.",xfou  mlpkhiea  tsnryvgd  cwzbqj,"DJFESLK;AIVMRUWOC,Z/XPQ'[.",0.7007,0.13462665203597196,1.0,0.7886404905067818,0.891885010464122,0.6881068929632514
